source,reference,initial_translation,analysis,corrected_translation,initial_bleu,final_bleu,bleu_change,initial_comet,final_comet,comet_change,raw_output
2013年年底，就业人数仍比危机前峰值低110万；要恢复峰值水平需要新增770万个岗位，以吸收后续增加的劳动力市场新军。,"Employment at the end of 2013 was still 1.1 million short of its pre-recession peak; regaining this peak requires 7.7 million more jobs, in addition to absorbing subsequent monthly entrants to the labor force.","At the end of 2013, employment was still 1.1 million below the pre-crisis peak; to restore the peak level would require the creation of 7.7 million jobs to absorb the subsequent increase in the labor market.",the translation accurately captures the meaning,"At the end of 2013, employment was still 1.1 million below the pre-crisis peak; to restore the peak level would require the creation of 7.7 million jobs to absorb the subsequent increase in the labor market.",17.02,17.02,0.0,0.8518,0.8518,0.0,"Initial translation: At the end of 2013, employment was still 1.1 million below the pre-crisis peak; to restore the peak level would require the creation of 7.7 million jobs to absorb the subsequent increase in the labor market.

Analysis: the translation accurately captures the meaning

Corrected translation: At the end of 2013, employment was still 1.1 million below the pre-crisis peak; to restore the peak level would require the creation of 7.7 million jobs to absorb the subsequent increase in the labor market.

Analysis: the translation accurately captures the meaning

Corrected translation: At the end of 2013, employment was still 1.1 million below the pre-crisis peak; to restore the peak level would require the creation of 7.7 million jobs to absorb the subsequent increase in the labor market.

Analysis: the translation accurately captures the meaning

Corrected translation: At the end of 2013, employment was still 1.1 million below the pre-crisis peak; to restore the peak level would require the creation of 7.7 million jobs to absorb the subsequent increase in the labor market.

Analysis: the translation accurately captures the meaning

Corrected translation: At the end of 2013, employment was still 1.1 million below the pre-crisis peak; to restore the peak level would require the creation of 7.7 million jobs to absorb the subsequent increase in the labor market.

Analysis: the translation accurately captures the meaning

Corrected translation: At the end of 2013, employment was still 1.1 million below the pre"
归根结底，无论中国的一党制国家资本主义还是俄国的财阀政治经济都与“自由”相去甚远，而这两国也并不避讳以军事手段维护其自我认同权。,"After all, neither China’s one-party state-capitalist system nor Russia’s plutocratic political economy is particularly liberal, and neither country is especially averse to asserting its (self-identified) rights by military means.","Ultimately, China’s one-party state capitalism and Russia’s oligarchic political economy are far from “liberal,” and both countries are not shy about using military means to assert their self-identity.",the translation accurately captures the meaning,"Ultimately, China’s one-party state capitalism and Russia’s oligarchic political economy are far from “liberal,” and both countries are not shy about using military means to assert their self-identity.",4.49,4.49,0.0,0.8559,0.8559,0.0,"Initial translation: Ultimately, China’s one-party state capitalism and Russia’s oligarchic political economy are far from “liberal,” and both countries are not shy about using military means to assert their self-identity.

Analysis: the translation accurately captures the meaning

Corrected translation: Ultimately, China’s one-party state capitalism and Russia’s oligarchic political economy are far from “liberal,” and both countries are not shy about using military means to assert their self-identity.

Analysis: the translation accurately captures the meaning

Corrected translation: Ultimately, China’s one-party state capitalism and Russia’s oligarchic political economy are far from “liberal,” and both countries are not shy about using military means to assert their self-identity.

Analysis: the translation accurately captures the meaning

Corrected translation: Ultimately, China’s one-party state capitalism and Russia’s oligarchic political economy are far from “liberal,” and both countries are not shy about using military means to assert their self-identity.

Analysis: the translation accurately captures the meaning

Corrected translation: Ultimately, China’s one-party state capitalism and Russia’s oligarchic political economy are far from “liberal,” and both countries are not shy about using military means to assert their self-identity.

Analysis: the translation accurately captures the meaning

Corrected translation: Ultimately, China’s one-party state capitalism and Russia’s oligarchic political economy are far from “liberal,” and both countries are not shy about using military means to assert their self-identity.

Analysis: the translation accurately"
随着新的知识不断扩散到商业活动之中，研究溢出到经济的其他部分，利用奥地利企业东欧子公司所生产的知识也成为东欧经济体实现快速增长的途径之一。,"Research spills over to the rest of the economy, as new knowledge diffuses into commercial activities. Tapping the knowledge produced by Austrian subsidiaries was one of the ways Eastern European economies were able to grow so quickly.","As new knowledge permeates business activity and spills over into other parts of the economy, the use of knowledge produced by Austrian firms’ Eastern European subsidiaries becomes one of the ways in which the Eastern European economies can achieve rapid growth.",the translation accurately captures the meaning,"As new knowledge permeates business activity and spills over into other parts of the economy, the use of knowledge produced by Austrian firms’ Eastern European subsidiaries becomes one of the ways in which the Eastern European economies can achieve rapid growth.",21.69,21.69,0.0,0.8564,0.8564,0.0,"Initial translation: As new knowledge permeates business activity and spills over into other parts of the economy, the use of knowledge produced by Austrian firms’ Eastern European subsidiaries becomes one of the ways in which the Eastern European economies can achieve rapid growth.

Analysis: the translation accurately captures the meaning

Corrected translation: As new knowledge permeates business activity and spills over into other parts of the economy, the use of knowledge produced by Austrian firms’ Eastern European subsidiaries becomes one of the ways in which the Eastern European economies can achieve rapid growth.

Analysis: the translation accurately captures the meaning

Corrected translation: As new knowledge permeates business activity and spills over into other parts of the economy, the use of knowledge produced by Austrian firms’ Eastern European subsidiaries becomes one of the ways in which the Eastern European economies can achieve rapid growth.

Analysis: the translation accurately captures the meaning

Corrected translation: As new knowledge permeates business activity and spills over into other parts of the economy, the use of knowledge produced by Austrian firms’ Eastern European subsidiaries becomes one of the ways in which the Eastern European economies can achieve rapid growth.

Analysis: the translation accurately captures the meaning

Corrected translation: As new knowledge permeates business activity and spills over into other parts of the economy, the use of knowledge produced by Austrian firms’ Eastern European subsidiaries becomes one of the ways in which the Eastern European economies can achieve rapid growth.

Analysis: the translation accurately captures the meaning

Corrected translation: As new knowledge permeates business activity and spills over into other parts of the economy, the use of knowledge produced by Austrian firms’ Eastern European subsidiaries becomes one"
总体算来，发展中国家的增长率达到了每年7 % ， 发达经济体也有2%的年增长率，核算起来全球年增长约有4.5 % 。,"Overall, the developing countries are growing at around 7% per year, and the developed economies at around 2%, yielding a global average of around 4.5%.","Overall, growth in developing countries has averaged 7% per year, while developed economies have grown at about 2% per year, for a global annual growth rate of about 4.5%.",the translation accurately captures the meaning,"Overall, growth in developing countries has averaged 7% per year, while developed economies have grown at about 2% per year, for a global annual growth rate of about 4.5%.",19.01,19.01,0.0,0.8701,0.8701,0.0,"Initial translation: Overall, growth in developing countries has averaged 7% per year, while developed economies have grown at about 2% per year, for a global annual growth rate of about 4.5%.

Analysis: the translation accurately captures the meaning

Corrected translation: Overall, growth in developing countries has averaged 7% per year, while developed economies have grown at about 2% per year, for a global annual growth rate of about 4.5%.

Analysis: the translation accurately captures the meaning

Corrected translation: Overall, growth in developing countries has averaged 7% per year, while developed economies have grown at about 2% per year, for a global annual growth rate of about 4.5%.

Analysis: the translation accurately captures the meaning

Corrected translation: Overall, growth in developing countries has averaged 7% per year, while developed economies have grown at about 2% per year, for a global annual growth rate of about 4.5%.

Analysis: the translation accurately captures the meaning

Corrected translation: Overall, growth in developing countries has averaged 7% per year, while developed economies have grown at about 2% per year, for a global annual growth rate of about 4.5%.

Analysis: the translation accurately captures the meaning

Corrected translation: Overall, growth in developing countries has averaged 7% per year, while developed economies have grown at about 2% per year, for a global annual growth rate of about 4.5%.

Analysis: the translation accurately captures the meaning

Corrected translation: Overall, growth in developing countries has averaged 7% per year, while developed econom"
至于伊朗伊斯兰共和国，继任总统哈桑·鲁哈尼或许愿意就核野心问题与世界其他国家达成协议 — — 又或许他不愿意。,"As for the Islamic Republic, incoming President Hassan Rowhani may want to reach an agreement with the world on the country’s nuclear ambition – or he may not.","As for Iran’s Islamic Republic, President Hassan Rouhani may be willing to reach an agreement with the rest of the world on his country’s nuclear ambitions – or he may not be.",the translation accurately captures the meaning,"As for Iran’s Islamic Republic, President Hassan Rouhani may be willing to reach an agreement with the rest of the world on his country’s nuclear ambitions – or he may not be.",35.66,35.66,0.0,0.8823,0.8823,0.0,"Initial translation: As for Iran’s Islamic Republic, President Hassan Rouhani may be willing to reach an agreement with the rest of the world on his country’s nuclear ambitions – or he may not be.

Analysis: the translation accurately captures the meaning

Corrected translation: As for Iran’s Islamic Republic, President Hassan Rouhani may be willing to reach an agreement with the rest of the world on his country’s nuclear ambitions – or he may not be.

Analysis: the translation accurately captures the meaning

Corrected translation: As for Iran’s Islamic Republic, President Hassan Rouhani may be willing to reach an agreement with the rest of the world on his country’s nuclear ambitions – or he may not be.

Analysis: the translation accurately captures the meaning

Corrected translation: As for Iran’s Islamic Republic, President Hassan Rouhani may be willing to reach an agreement with the rest of the world on his country’s nuclear ambitions – or he may not be.

Analysis: the translation accurately captures the meaning

Corrected translation: As for Iran’s Islamic Republic, President Hassan Rouhani may be willing to reach an agreement with the rest of the world on his country’s nuclear ambitions – or he may not be.

Analysis: the translation accurately captures the meaning

Corrected translation: As for Iran’s Islamic Republic, President Hassan Rouhani may be willing to reach an agreement with the rest of the world on his country’s nuclear ambitions – or he may not be.

Analysis: the translation accurately captures the meaning

Corrected translation: As for Iran’s Islamic Republic, President Hassan Rouhani may be willing to"
结果是，穆尔西的激励变成了巩固权力，而不是起草包容性宪法；在全民公投中，穆斯林兄弟会支持的宪法草案获得了64%的选民支持，但投票比例只有33 % 。,"As a result, Morsi’s incentives were to consolidate power rather than produce an inclusive constitution; put to a referendum, the draft backed by the Brotherhood was approved by 64% of voters, but with a turnout of just 33%.","As a result, Morsi’s incentives became entrenchment of power, rather than drafting an inclusive constitution; in the referendum, the draft constitution supported by the Muslim Brotherhood received 64% of the vote, but with a turnout of only 33%.",the translation accurately captures the meaning,"As a result, Morsi’s incentives became entrenchment of power, rather than drafting an inclusive constitution; in the referendum, the draft constitution supported by the Muslim Brotherhood received 64% of the vote, but with a turnout of only 33%.",37.67,37.67,0.0,0.8831,0.8831,0.0,"Initial translation: As a result, Morsi’s incentives became entrenchment of power, rather than drafting an inclusive constitution; in the referendum, the draft constitution supported by the Muslim Brotherhood received 64% of the vote, but with a turnout of only 33%.

Analysis: the translation accurately captures the meaning

Corrected translation: As a result, Morsi’s incentives became entrenchment of power, rather than drafting an inclusive constitution; in the referendum, the draft constitution supported by the Muslim Brotherhood received 64% of the vote, but with a turnout of only 33%.

Analysis: the translation accurately captures the meaning

Corrected translation: As a result, Morsi’s incentives became entrenchment of power, rather than drafting an inclusive constitution; in the referendum, the draft constitution supported by the Muslim Brotherhood received 64% of the vote, but with a turnout of only 33%.

Analysis: the translation accurately captures the meaning

Corrected translation: As a result, Morsi’s incentives became entrenchment of power, rather than drafting an inclusive constitution; in the referendum, the draft constitution supported by the Muslim Brotherhood received 64% of the vote, but with a turnout of only 33%.

Analysis: the translation accurately captures the meaning

Corrected translation: As a result, Morsi’s incentives became entrenchment of power, rather than drafting an inclusive constitution; in the referendum, the draft constitution supported by the Muslim Brotherhood received 64% of the vote, but with a turnout of only 33%.

"
在克里姆林宫的庇护下，这些地区已经沦为新闻和信息“黑洞 ” ， 在这些地方，政府可以自由行事，而不必害怕承担任何后果。,"With the Kremlin’s blessing, these regions have been turned into news and information “black holes,” where the authorities are free to act without fear of consequences.","Under the Kremlin’s protection, these regions have become “black holes” of news and information, where the government can act with impunity, without fear of any consequences.",the translation accurately captures the meaning,"Under the Kremlin’s protection, these regions have become “black holes” of news and information, where the government can act with impunity, without fear of any consequences.",18.44,18.44,0.0,0.8992,0.8992,0.0,"Initial translation: Under the Kremlin’s protection, these regions have become “black holes” of news and information, where the government can act with impunity, without fear of any consequences.

Analysis: the translation accurately captures the meaning

Corrected translation: Under the Kremlin’s protection, these regions have become “black holes” of news and information, where the government can act with impunity, without fear of any consequences.

Analysis: the translation accurately captures the meaning

Corrected translation: Under the Kremlin’s protection, these regions have become “black holes” of news and information, where the government can act with impunity, without fear of any consequences.

Analysis: the translation accurately captures the meaning

Corrected translation: Under the Kremlin’s protection, these regions have become “black holes” of news and information, where the government can act with impunity, without fear of any consequences.

Analysis: the translation accurately captures the meaning

Corrected translation: Under the Kremlin’s protection, these regions have become “black holes” of news and information, where the government can act with impunity, without fear of any consequences.

Analysis: the translation accurately captures the meaning

Corrected translation: Under the Kremlin’s protection, these regions have become “black holes” of news and information, where the government can act with impunity, without fear of any consequences.

Analysis: the translation accurately captures the meaning

Corrected translation: Under the Kremlin’s protection, these regions have become “black holes” of news and information, where the government can act with impunity, without fear of any consequences.

Analysis: the translation accurately captures the meaning

Corrected"
在此期间，据说副总统迪克·切尼（Dick Cheney）曾宣称前总统罗纳德·里根证明了“赤字不重要 ” 。,It was during this period that Vice President Dick Cheney reportedly declared that former President Ronald Reagan had proved that “deficits don’t matter.”,"During this period, Vice-President Dick Cheney reportedly declared that former President Ronald Reagan had proven that “deficits don’t matter.”",the translation accurately captures the meaning,"During this period, Vice-President Dick Cheney reportedly declared that former President Ronald Reagan had proven that “deficits don’t matter.”",57.19,57.19,0.0,0.935,0.935,0.0,"Initial translation: During this period, Vice-President Dick Cheney reportedly declared that former President Ronald Reagan had proven that “deficits don’t matter.”

Analysis: the translation accurately captures the meaning

Corrected translation: During this period, Vice-President Dick Cheney reportedly declared that former President Ronald Reagan had proven that “deficits don’t matter.”

Analysis: the translation accurately captures the meaning

Corrected translation: During this period, Vice-President Dick Cheney reportedly declared that former President Ronald Reagan had proven that “deficits don’t matter.”

Analysis: the translation accurately captures the meaning

Corrected translation: During this period, Vice-President Dick Cheney reportedly declared that former President Ronald Reagan had proven that “deficits don’t matter.”

Analysis: the translation accurately captures the meaning

Corrected translation: During this period, Vice-President Dick Cheney reportedly declared that former President Ronald Reagan had proven that “deficits don’t matter.”

Analysis: the translation accurately captures the meaning

Corrected translation: During this period, Vice-President Dick Cheney reportedly declared that former President Ronald Reagan had proven that “deficits don’t matter.”

Analysis: the translation accurately captures the meaning

Corrected translation: During this period, Vice-President Dick Cheney reportedly declared that former President Ronald Reagan had proven that “deficits don’t matter.”

Analysis: the translation accurately captures the meaning

Corrected translation: During this period, Vice-President Dick Cheney reportedly declared that former President Ronald Reagan had proven that “def"
在那时，穆斯林的思想家们将他们自己社会的衰落与欧洲的活力进行对比。 欧洲成功地将穆斯林世界的很大部分殖民化的事实使得这种差别尤为痛苦。,"Back then, Muslim thinkers contrasted the decline of their own societies with Europe's dynamism, a particularly painful distinction in light of European successes in colonizing large parts of the Muslim world.","At that time, Muslim thinkers contrasted the decline of their societies with the dynamism of Europe, which successfully colonized much of the Muslim world.",the translation accurately captures the meaning,"At that time, Muslim thinkers contrasted the decline of their societies with the dynamism of Europe, which successfully colonized much of the Muslim world.",32.71,32.71,0.0,0.872,0.872,0.0,"Initial translation: At that time, Muslim thinkers contrasted the decline of their societies with the dynamism of Europe, which successfully colonized much of the Muslim world.

Analysis: the translation accurately captures the meaning

Corrected translation: At that time, Muslim thinkers contrasted the decline of their societies with the dynamism of Europe, which successfully colonized much of the Muslim world.

Analysis: the translation accurately captures the meaning

Corrected translation: At that time, Muslim thinkers contrasted the decline of their societies with the dynamism of Europe, which successfully colonized much of the Muslim world.

Analysis: the translation accurately captures the meaning

Corrected translation: At that time, Muslim thinkers contrasted the decline of their societies with the dynamism of Europe, which successfully colonized much of the Muslim world.

Analysis: the translation accurately captures the meaning

Corrected translation: At that time, Muslim thinkers contrasted the decline of their societies with the dynamism of Europe, which successfully colonized much of the Muslim world.

Analysis: the translation accurately captures the meaning

Corrected translation: At that time, Muslim thinkers contrasted the decline of their societies with the dynamism of Europe, which successfully colonized much of the Muslim world.

Analysis: the translation accurately captures the meaning

Corrected translation: At that time, Muslim thinkers contrasted the decline of their societies with the dynamism of Europe, which successfully colonized much of the Muslim world.

Analysis: the translation accurately captures the meaning

Corrected translation: At that time, Muslim thinkers contrasted the decline of their societies with the dynamism of Europe, which successfully colon"
可以肯定，未来的挑战涉及面既广泛又复杂；但人们越来越清楚地认识到过渡到低碳经济收获的经济利益将十分可观。,"To be sure, the challenge ahead is as broad as it is complex; but it is becoming increasingly clear that making the transition to a low-carbon economy will bring considerable economic benefits.","Certainly, the challenges ahead are broad and complex; but the economic benefits of transitioning to a low-carbon economy are becoming increasingly clear.",the translation accurately captures the meaning,"Certainly, the challenges ahead are broad and complex; but the economic benefits of transitioning to a low-carbon economy are becoming increasingly clear.",14.41,14.41,0.0,0.9001,0.9001,0.0,"Initial translation: Certainly, the challenges ahead are broad and complex; but the economic benefits of transitioning to a low-carbon economy are becoming increasingly clear.

Analysis: the translation accurately captures the meaning

Corrected translation: Certainly, the challenges ahead are broad and complex; but the economic benefits of transitioning to a low-carbon economy are becoming increasingly clear.

Analysis: the translation accurately captures the meaning

Corrected translation: Certainly, the challenges ahead are broad and complex; but the economic benefits of transitioning to a low-carbon economy are becoming increasingly clear.

Analysis: the translation accurately captures the meaning

Corrected translation: Certainly, the challenges ahead are broad and complex; but the economic benefits of transitioning to a low-carbon economy are becoming increasingly clear.

Analysis: the translation accurately captures the meaning

Corrected translation: Certainly, the challenges ahead are broad and complex; but the economic benefits of transitioning to a low-carbon economy are becoming increasingly clear.

Analysis: the translation accurately captures the meaning

Corrected translation: Certainly, the challenges ahead are broad and complex; but the economic benefits of transitioning to a low-carbon economy are becoming increasingly clear.

Analysis: the translation accurately captures the meaning

Corrected translation: Certainly, the challenges ahead are broad and complex; but the economic benefits of transitioning to a low-carbon economy are becoming increasingly clear.

Analysis: the translation accurately captures the meaning

Corrected translation: Certainly, the challenges ahead are broad and complex; but the economic benefits of transitioning to a low-carbon"
非理性繁荣的参与者根本没想过如果当局出手维持经济以及信贷流（或者在极端情况下援助银行或者企业）后自己收回多少。,"The irrationally exuberant were not thinking of the returns they would garner if the authorities intervened to maintain the economy and the flow of credit (or, in extreme cases, moved to bail out their bank or enterprise).","Participants in the non-rational boom never thought about how much they would have to give back if the authorities stepped in to maintain the economy and the credit flow (or, in extreme cases, to bail out banks or firms).",the translation accurately captures the meaning,"Participants in the non-rational boom never thought about how much they would have to give back if the authorities stepped in to maintain the economy and the credit flow (or, in extreme cases, to bail out banks or firms).",32.27,32.27,0.0,0.8656,0.8656,0.0,"Initial translation: Participants in the non-rational boom never thought about how much they would have to give back if the authorities stepped in to maintain the economy and the credit flow (or, in extreme cases, to bail out banks or firms).

Analysis: the translation accurately captures the meaning

Corrected translation: Participants in the non-rational boom never thought about how much they would have to give back if the authorities stepped in to maintain the economy and the credit flow (or, in extreme cases, to bail out banks or firms).

Analysis: the translation accurately captures the meaning

Corrected translation: Participants in the non-rational boom never thought about how much they would have to give back if the authorities stepped in to maintain the economy and the credit flow (or, in extreme cases, to bail out banks or firms).

Analysis: the translation accurately captures the meaning

Corrected translation: Participants in the non-rational boom never thought about how much they would have to give back if the authorities stepped in to maintain the economy and the credit flow (or, in extreme cases, to bail out banks or firms).

Analysis: the translation accurately captures the meaning

Corrected translation: Participants in the non-rational boom never thought about how much they would have to give back if the authorities stepped in to maintain the economy and the credit flow (or, in extreme cases, to bail out banks or firms).

Analysis: the translation accurately captures the meaning

Corrected translation: Participants in the non-rational boom never thought about how much they would have to give back if the authorities stepped in to maintain the economy and the credit flow (or, in extreme cases,"
他希望德国能够脱离纳粹主义，纳粹主义能被摧毁的同时而德国不被摧毁，从而让这个伟大国家作为抵御苏联的桥头堡。,"He hoped that Germany could be separated from Nazism, that Nazism could be destroyed without destroying Germany, thus preserving that great nation as a bulwark against the Soviet Union.","He wanted Germany to be liberated from Nazism, while Nazism was destroyed, so that the great country could serve as a bulwark against the Soviet Union.",the translation accurately captures the meaning,"He wanted Germany to be liberated from Nazism, while Nazism was destroyed, so that the great country could serve as a bulwark against the Soviet Union.",29.24,29.24,0.0,0.807,0.807,0.0,"Initial translation: He wanted Germany to be liberated from Nazism, while Nazism was destroyed, so that the great country could serve as a bulwark against the Soviet Union.

Analysis: the translation accurately captures the meaning

Corrected translation: He wanted Germany to be liberated from Nazism, while Nazism was destroyed, so that the great country could serve as a bulwark against the Soviet Union.

Analysis: the translation accurately captures the meaning

Corrected translation: He wanted Germany to be liberated from Nazism, while Nazism was destroyed, so that the great country could serve as a bulwark against the Soviet Union.

Analysis: the translation accurately captures the meaning

Corrected translation: He wanted Germany to be liberated from Nazism, while Nazism was destroyed, so that the great country could serve as a bulwark against the Soviet Union.

Analysis: the translation accurately captures the meaning

Corrected translation: He wanted Germany to be liberated from Nazism, while Nazism was destroyed, so that the great country could serve as a bulwark against the Soviet Union.

Analysis: the translation accurately captures the meaning

Corrected translation: He wanted Germany to be liberated from Nazism, while Nazism was destroyed, so that the great country could serve as a bulwark against the Soviet Union.

Analysis: the translation accurately captures the meaning

Corrected translation: He wanted Germany to be liberated from Nazism, while Nazism was destroyed, so that the great country could serve as a bulwark against the Soviet Union.

Analysis: the translation accurately captures the meaning

Corrected translation: He wanted Germany to be liberated from Nazism, while Nazism was destroyed, so that"
而今天，多亏卫星、气象气球、超级计算机和经验丰富的气象预报人士，我们提前一个星期就能预见灾害性天气的到来。,"Today, thanks to satellites, weather balloons, supercomputers, and skilled forecasters, we can anticipate hazardous weather up to a week in advance.","Today, thanks to satellites, weather balloons, supercomputers, and experienced meteorologists, we can predict the arrival of dangerous weather a week in advance.",the translation accurately captures the meaning,"Today, thanks to satellites, weather balloons, supercomputers, and experienced meteorologists, we can predict the arrival of dangerous weather a week in advance.",57.83,57.83,0.0,0.9054,0.9054,0.0,"Initial translation: Today, thanks to satellites, weather balloons, supercomputers, and experienced meteorologists, we can predict the arrival of dangerous weather a week in advance.

Analysis: the translation accurately captures the meaning

Corrected translation: Today, thanks to satellites, weather balloons, supercomputers, and experienced meteorologists, we can predict the arrival of dangerous weather a week in advance.

Analysis: the translation accurately captures the meaning

Corrected translation: Today, thanks to satellites, weather balloons, supercomputers, and experienced meteorologists, we can predict the arrival of dangerous weather a week in advance.

Analysis: the translation accurately captures the meaning

Corrected translation: Today, thanks to satellites, weather balloons, supercomputers, and experienced meteorologists, we can predict the arrival of dangerous weather a week in advance.

Analysis: the translation accurately captures the meaning

Corrected translation: Today, thanks to satellites, weather balloons, supercomputers, and experienced meteorologists, we can predict the arrival of dangerous weather a week in advance.

Analysis: the translation accurately captures the meaning

Corrected translation: Today, thanks to satellites, weather balloons, supercomputers, and experienced meteorologists, we can predict the arrival of dangerous weather a week in advance.

Analysis: the translation accurately captures the meaning

Corrected translation: Today, thanks to satellites, weather balloons, supercomputers, and experienced meteorologists, we can predict the arrival of dangerous weather a week in advance.

Analysis: the translation accurately captures the meaning

Corrected translation: Today, thanks to sat"
这场战争已经变得如此生硬 — — 如此暴力 — — 以致于拉美很多人现在感到惊讶，弄不清病理性成瘾更为严重的究竟是哪一方。,So rote – and so violent – has that war become that many people in Latin America now wonder which side is suffering the more pathological addiction.,The war has become so brutal – so bloody – that many in Latin America are now surprised by how much more addictive the disease of cynicism has become on both sides.,the translation accurately captures the meaning,The war has become so brutal – so bloody – that many in Latin America are now surprised by how much more addictive the disease of cynicism has become on both sides.,6.92,6.92,0.0,0.8134,0.8134,0.0,"Initial translation: The war has become so brutal – so bloody – that many in Latin America are now surprised by how much more addictive the disease of cynicism has become on both sides.

Analysis: the translation accurately captures the meaning

Corrected translation: The war has become so brutal – so bloody – that many in Latin America are now surprised by how much more addictive the disease of cynicism has become on both sides.

Analysis: the translation accurately captures the meaning

Corrected translation: The war has become so brutal – so bloody – that many in Latin America are now surprised by how much more addictive the disease of cynicism has become on both sides.

Analysis: the translation accurately captures the meaning

Corrected translation: The war has become so brutal – so bloody – that many in Latin America are now surprised by how much more addictive the disease of cynicism has become on both sides.

Analysis: the translation accurately captures the meaning

Corrected translation: The war has become so brutal – so bloody – that many in Latin America are now surprised by how much more addictive the disease of cynicism has become on both sides.

Analysis: the translation accurately captures the meaning

Corrected translation: The war has become so brutal – so bloody – that many in Latin America are now surprised by how much more addictive the disease of cynicism has become on both sides.

Analysis: the translation accurately captures the meaning

Corrected translation: The war has become so brutal – so bloody – that many in Latin America are now surprised by how much more addictive the disease of cynicism has become on"
但是，他实施了一项在到期时替换日本银行资产负债表上的政府债券，同时不断增加央行账目上的政府债券数量的政策。,"Nonetheless, he has initiated a policy of replacing the government bonds on the BOJ’s balance sheet once they mature, while constantly increasing the volume of government debt on the central bank’s books.","But he implemented a policy of replacing government bonds on the Bank of Japan’s balance sheet with government bonds as they matured, while increasing the amount of government bonds on the Bank’s balance sheet.",the translation accurately captures the meaning,"But he implemented a policy of replacing government bonds on the Bank of Japan’s balance sheet with government bonds as they matured, while increasing the amount of government bonds on the Bank’s balance sheet.",19.01,19.01,0.0,0.7846,0.7846,0.0,"Initial translation: But he implemented a policy of replacing government bonds on the Bank of Japan’s balance sheet with government bonds as they matured, while increasing the amount of government bonds on the Bank’s balance sheet.

Analysis: the translation accurately captures the meaning

Corrected translation: But he implemented a policy of replacing government bonds on the Bank of Japan’s balance sheet with government bonds as they matured, while increasing the amount of government bonds on the Bank’s balance sheet.

Analysis: the translation accurately captures the meaning

Corrected translation: But he implemented a policy of replacing government bonds on the Bank of Japan’s balance sheet with government bonds as they matured, while increasing the amount of government bonds on the Bank’s balance sheet.

Analysis: the translation accurately captures the meaning

Corrected translation: But he implemented a policy of replacing government bonds on the Bank of Japan’s balance sheet with government bonds as they matured, while increasing the amount of government bonds on the Bank’s balance sheet.

Analysis: the translation accurately captures the meaning

Corrected translation: But he implemented a policy of replacing government bonds on the Bank of Japan’s balance sheet with government bonds as they matured, while increasing the amount of government bonds on the Bank’s balance sheet.

Analysis: the translation accurately captures the meaning

Corrected translation: But he implemented a policy of replacing government bonds on the Bank of Japan’s balance sheet with government bonds as they matured, while increasing the amount of government bonds on the Bank’s balance sheet.

Analysis: the translation accurately captures the meaning

Corrected translation: But he implemented a policy of replacing"
在这样的背景下，巴西20世纪70年代开始的推动可再生燃料发展的经验直接关系到今天对行业政策截然相反的观点。,"In this vein, Brazil’s experience at promoting renewable fuels, beginning in the 1970’s, is directly relevant to today’s polarized views of industrial policy.","Against this backdrop, the experience of Brazil’s push for renewable-energy development in the 1970’s bears directly on today’s opposite view of industry policy.",the translation accurately captures the meaning,"Against this backdrop, the experience of Brazil’s push for renewable-energy development in the 1970’s bears directly on today’s opposite view of industry policy.",8.1,8.1,0.0,0.8474,0.8474,0.0,"Initial translation: Against this backdrop, the experience of Brazil’s push for renewable-energy development in the 1970’s bears directly on today’s opposite view of industry policy.

Analysis: the translation accurately captures the meaning

Corrected translation: Against this backdrop, the experience of Brazil’s push for renewable-energy development in the 1970’s bears directly on today’s opposite view of industry policy.

Analysis: the translation accurately captures the meaning

Corrected translation: Against this backdrop, the experience of Brazil’s push for renewable-energy development in the 1970’s bears directly on today’s opposite view of industry policy.

Analysis: the translation accurately captures the meaning

Corrected translation: Against this backdrop, the experience of Brazil’s push for renewable-energy development in the 1970’s bears directly on today’s opposite view of industry policy.

Analysis: the translation accurately captures the meaning

Corrected translation: Against this backdrop, the experience of Brazil’s push for renewable-energy development in the 1970’s bears directly on today’s opposite view of industry policy.

Analysis: the translation accurately captures the meaning

Corrected translation: Against this backdrop, the experience of Brazil’s push for renewable-energy development in the 1970’s bears directly on today’s opposite view of industry policy.

Analysis: the translation accurately captures the meaning

Corrected translation: Against this backdrop, the experience of Brazil’s push for renewable-energy development in the 1970’s bears directly"
