source,reference,initial_translation,analysis,corrected_translation,initial_bleu,final_bleu,bleu_change,initial_comet,final_comet,comet_change,raw_output
"""Wir waren nicht daran gewöhnt, diese Kleidung zu tragen"", sagt Degei und deutet auf ihren lebhaften, handgewebten Turban, ihr dunkles Hemd und ihren hellen Rock hin.","""We were not used to wearing these clothes,"" says Degei, indicating her vividly colored, hand-woven turban, dark shirt and a bright skirt.","We were not used to wearing this kind of clothing, says Degei, pointing to his colourful, hand-woven turban, his dark shirt and his light trousers.","The German ""Wir waren nicht daran gewöhnt, diese Kleidung zu tragen"" should be ""We weren't used to wearing clothes like this"" not ""We were not used to wearing this kind of clothing"" - the target is more concise and natural. The phrase ""deutet auf seinen lebhaften, handgewebten Turban, sein dunkles Hemd und seinen hellen Rock hin"" should be ""points to his colourful hand-woven turban, his dark shirt and his light trousers"" not ""pointing to his colourful, hand-woven turban, his dark shirt and his light trousers"" - the target uses more natural phrasing. The model's translation is more formal and wordy compared to the target's natural flow","""We weren't used to wearing clothes like this,"" says Degei, pointing to his colourful hand-woven turban, his dark shirt and his light trousers. The model's translation is more formal and wordy compared to the target's natural flow.",32.02,16.43,-15.58,0.8316,0.7139,-0.1177,"Initial translation: We were not used to wearing this kind of clothing, says Degei, pointing to his colourful, hand-woven turban, his dark shirt and his light trousers.

Analysis: The German ""Wir waren nicht daran gewöhnt, diese Kleidung zu tragen"" should be ""We weren't used to wearing clothes like this"" not ""We were not used to wearing this kind of clothing"" - the target is more concise and natural. The phrase ""deutet auf seinen lebhaften, handgewebten Turban, sein dunkles Hemd und seinen hellen Rock hin"" should be ""points to his colourful hand-woven turban, his dark shirt and his light trousers"" not ""pointing to his colourful, hand-woven turban, his dark shirt and his light trousers"" - the target uses more natural phrasing. The model's translation is more formal and wordy compared to the target's natural flow

Corrected translation: ""We weren't used to wearing clothes like this,"" says Degei, pointing to his colourful hand-woven turban, his dark shirt and his light trousers. The model's translation is more formal and wordy compared to the target's natural flow. The model's translation is more formal and wordy compared to the target's natural flow. The model's translation is more formal and wordy compared to the target's natural flow. The model's translation is more formal and wordy compared to the target's natural flow. The model's translation is more formal and wordy compared to the target's natural flow. The model's translation is more formal and wordy compared to the target's natural flow. The model's translation is more formal and wordy compared to the target's natural flow. The model's translation is more formal and wordy compared to the target's natural flow. The model's translation is more formal and wordy compared to the target's natural flow. The model's"
"""Von den vier Ärzten, die am Guy's Hospital ausgebildet wurden, und die in den letzten fünf Jahren an Mesotheliom erkrankten"", schrieb er 2010 in einem Brief, ""bin ich der letzte, der noch lebt.""","""Of four doctors who trained at Guy's Hospital and who subsequently developed mesothelioma in the past five years,"" he noted in a letter in 2010, ""I am the only one left alive.""","He wrote in a letter in 2010: 'Of the four doctors who were trained at Guy's Hospital and who have been diagnosed with mesothelioma in the last five years, I am the last one alive.'","The German ""Von den vier Ärzten, die am Guy's Hospital ausgebildet wurden, und die in den letzten fünf Jahren an Mesotheliom erkrankten"" should be ""Of the four doctors who were trained at Guy's Hospital and who have died of mesothelioma in the last five years"" not ""who have been diagnosed with mesothelioma"" - this is about deaths, not diagnoses. The phrase ""bin ich der letzte, der noch lebt"" should be ""I am the only one still alive"" not ""I am the last one alive"" - ""only"" is more emphatic than ""last","""Of the four doctors who were trained at Guy's Hospital and who have died of mesothelioma in the last five years, I am the only one still alive,"" he wrote in a letter in 2010.",33.79,42.11,8.32,0.851,0.8855,0.0345,"Initial translation: He wrote in a letter in 2010: 'Of the four doctors who were trained at Guy's Hospital and who have been diagnosed with mesothelioma in the last five years, I am the last one alive.'

Analysis: The German ""Von den vier Ärzten, die am Guy's Hospital ausgebildet wurden, und die in den letzten fünf Jahren an Mesotheliom erkrankten"" should be ""Of the four doctors who were trained at Guy's Hospital and who have died of mesothelioma in the last five years"" not ""who have been diagnosed with mesothelioma"" - this is about deaths, not diagnoses. The phrase ""bin ich der letzte, der noch lebt"" should be ""I am the only one still alive"" not ""I am the last one alive"" - ""only"" is more emphatic than ""last

Corrected translation: ""Of the four doctors who were trained at Guy's Hospital and who have died of mesothelioma in the last five years, I am the only one still alive,"" he wrote in a letter in 2010."
"Der Eigentümer von Prestige Cruises, die Private-Equity-Gesellschaft Apollo Global Management LLC (APO.N) besitzt auch einen Anteil von 20 Prozent an Norwegian Cruise.","The owner of Prestige Cruises, private equity firm Apollo Global Management LLC (APO.N), also owns a 20 percent stake in Norwegian Cruise.","The owner of Prestige Cruises, Apollo Global Management LLC (APO.N), also has a 20% stake in Norwegian Cruise.","The German ""Prestige Cruises"" should be ""Prestige Cruises International"" not just ""Prestige Cruises"" - the full company name is missing. The phrase ""besitzt auch einen Anteil von 20 Prozent an Norwegian Cruise"" should be ""also owns a 20 percent stake in Norwegian Cruise Line Holdings Ltd"" not ""also has a 20% stake in Norwegian Cruise"" - the target provides the full company name and uses ""owns"" rather than ""has","The owner of Prestige Cruises International, private-equity firm Apollo Global Management LLC (APO.N) also owns a 20 percent stake in Norwegian Cruise Line Holdings Ltd. (NCLH.N).",64.71,55.22,-9.49,0.902,0.8782,-0.0238,"Initial translation: The owner of Prestige Cruises, Apollo Global Management LLC (APO.N), also has a 20% stake in Norwegian Cruise.

Analysis: The German ""Prestige Cruises"" should be ""Prestige Cruises International"" not just ""Prestige Cruises"" - the full company name is missing. The phrase ""besitzt auch einen Anteil von 20 Prozent an Norwegian Cruise"" should be ""also owns a 20 percent stake in Norwegian Cruise Line Holdings Ltd"" not ""also has a 20% stake in Norwegian Cruise"" - the target provides the full company name and uses ""owns"" rather than ""has

Corrected translation: The owner of Prestige Cruises International, private-equity firm Apollo Global Management LLC (APO.N) also owns a 20 percent stake in Norwegian Cruise Line Holdings Ltd. (NCLH.N)."
Dieses Gerät muss pro Sekunde lediglich einige Inputs verarbeiten und entsprechend auf sie reagieren.,The device is supposed to process only a few inputs per second and react on them accordingly.,This device needs to process only a few inputs per second and respond accordingly.,"The German ""Dieses Gerät"" should be ""The device"" not ""This device"" - more formal construction. The phrase ""muss pro Sekunde lediglich einige Inputs verarbeiten und entsprechend auf sie reagieren"" should be ""has to process only a few inputs per second and respond to them accordingly"" not ""needs to process only a few inputs per second and respond accordingly"" - the target emphasizes ""respond to them"" and uses ""has to"" rather than ""needs to",The device has to process only a few inputs per second and respond to them accordingly.,49.94,56.55,6.61,0.9081,0.9185,0.0104,"Initial translation: This device needs to process only a few inputs per second and respond accordingly.

Analysis: The German ""Dieses Gerät"" should be ""The device"" not ""This device"" - more formal construction. The phrase ""muss pro Sekunde lediglich einige Inputs verarbeiten und entsprechend auf sie reagieren"" should be ""has to process only a few inputs per second and respond to them accordingly"" not ""needs to process only a few inputs per second and respond accordingly"" - the target emphasizes ""respond to them"" and uses ""has to"" rather than ""needs to

Corrected translation: The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The device has to process only a few inputs per second and respond to them accordingly. The"
"Sie können nicht den Fernseher einschalten, eine Zeitung lesen oder beim Gespräch Ihres Nachbarn in der Warteschlange im Coffeshop zuhören, ohne über Simone Biles, Katie Ledecky oder dem Streit zwischen Michael Phelps und Chad le Clos zu hören.","You can't turn on a television, read a newspaper or listen in on your neighbor's conversation in a coffee-shop line without hearing about Simone Biles, Katie Ledecky or the feud between Michael Phelps and Chad le Clos.","You cannot turn on the television, read a newspaper or listen to your neighbour's conversation in the coffee shop without hearing about Simone Biles, Katie Ledecky or the row between Michael Phelps and Chad le Clos.","The German ""eine Zeitung lesen"" should be ""pick up a newspaper"" not ""read a newspaper"" - different action. The phrase ""beim Gespräch Ihres Nachbarn in der Warteschlange im Coffeshop zuhören"" should be ""listen in on your neighbour's conversation in the queue at the coffee shop"" not ""listen to your neighbour's conversation"" - missing the queue context and ""listen in on"" vs just ""listen","You cannot switch on the television, pick up a newspaper or listen in on your neighbour's conversation in the queue at the coffee shop without hearing about Simone Biles, Katie Ledecky or the spat between Michael Phelps and Chad le Clos.",56.71,51.33,-5.38,0.8732,0.8709,-0.0024,"Initial translation: You cannot turn on the television, read a newspaper or listen to your neighbour's conversation in the coffee shop without hearing about Simone Biles, Katie Ledecky or the row between Michael Phelps and Chad le Clos.

Analysis: The German ""eine Zeitung lesen"" should be ""pick up a newspaper"" not ""read a newspaper"" - different action. The phrase ""beim Gespräch Ihres Nachbarn in der Warteschlange im Coffeshop zuhören"" should be ""listen in on your neighbour's conversation in the queue at the coffee shop"" not ""listen to your neighbour's conversation"" - missing the queue context and ""listen in on"" vs just ""listen

Corrected translation: You cannot switch on the television, pick up a newspaper or listen in on your neighbour's conversation in the queue at the coffee shop without hearing about Simone Biles, Katie Ledecky or the spat between Michael Phelps and Chad le Clos."
"Halluzinationen, so Kasten, setzen sich aus Gedächtnisinhalten zusammen, die normalerweise zurückgehalten werden.","Hallucinations, says Kasten, consist of memory fragments, which are often held back.","Hallucinations, according to Kasten, are made up of memories that are normally suppressed.","The German ""setzen sich aus Gedächtnisinhalten zusammen"" should be ""are composed of memory contents"" not ""are made up of memories"" - the target uses more formal language. The phrase ""die normalerweise zurückgehalten werden"" should be ""which are normally held back"" not ""that are normally suppressed"" - ""held back"" is more precise than ""suppressed","Hallucinations, according to Kasten, are composed of memory contents which are normally held back.",7.96,15.5,7.55,0.8544,0.8685,0.0141,"Initial translation: Hallucinations, according to Kasten, are made up of memories that are normally suppressed.

Analysis: The German ""setzen sich aus Gedächtnisinhalten zusammen"" should be ""are composed of memory contents"" not ""are made up of memories"" - the target uses more formal language. The phrase ""die normalerweise zurückgehalten werden"" should be ""which are normally held back"" not ""that are normally suppressed"" - ""held back"" is more precise than ""suppressed

Corrected translation: Hallucinations, according to Kasten, are composed of memory contents which are normally held back."
"Wie die Konjunktur auch immer liegt, es werden Niedrigstpreise gefordert, bestätigt der Vorsitzende des Gaststättengremiums von Barcelona, Gaietà Farràs.","Whatever conjuncture, everyone demanded a price war, confirms the president of the Gremi Restoration of Barcelona, Gaiet Farrs.","Whatever the state of the economy, there is a demand for low prices, according to the president of the Barcelona Restaurant Association, Gaietà Farràs.","The German ""Niedrigstpreise"" should be ""minimum prices"" not ""low prices"" - this is a semantic error where the model chose a less precise term. The phrase ""es werden Niedrigstpreise gefordert"" should be ""minimum prices are being demanded"" not ""there is a demand for low prices"" - this is a semantic error where the model made the demand more general. The word ""Gaststättengremium"" should be ""Catering Board"" not ""Restaurant Association"" - this is a lexical error where the model chose a less specific term. The model also changed ""bestätigt"" (confirms) to ""according to"" which is a semantic error","Whatever the state of the economy, minimum prices are being demanded, confirms the president of the Barcelona Catering Board,",11.0,25.31,14.3,0.7585,0.7195,-0.039,"Initial translation: Whatever the state of the economy, there is a demand for low prices, according to the president of the Barcelona Restaurant Association, Gaietà Farràs.

Analysis: The German ""Niedrigstpreise"" should be ""minimum prices"" not ""low prices"" - this is a semantic error where the model chose a less precise term. The phrase ""es werden Niedrigstpreise gefordert"" should be ""minimum prices are being demanded"" not ""there is a demand for low prices"" - this is a semantic error where the model made the demand more general. The word ""Gaststättengremium"" should be ""Catering Board"" not ""Restaurant Association"" - this is a lexical error where the model chose a less specific term. The model also changed ""bestätigt"" (confirms) to ""according to"" which is a semantic error

Corrected translation: Whatever the state of the economy, minimum prices are being demanded, confirms the president of the Barcelona Catering Board, Gaietà Farràs.  The president of the Barcelona Catering Board, Gaietà Farràs, confirms.  The president of the Barcelona Catering Board, Gaietà Farràs, confirms.  The president of the Barcelona Catering Board, Gaietà Farràs, confirms.  The president of the Barcelona Catering Board, Gaietà Farràs, confirms.  The president of the Barcelona Catering Board, Gaietà Farràs, confirms.  The president of the Barcelona Catering Board, Gaietà Farràs, confirms.  The president of the Barcelona Catering Board, Gaietà Farràs, confirms.  The president of the Barcelona Catering Board, Gaietà Farràs, confirms.  The president of the Barcelona Catering Board, Gaietà Farràs, confirms.  The president of the Barcelona Catering Board, G"
"Der älteste der berühmten Fünf, Fetisov, Kasatonov - Makarov, Larionov, Krutov, ist ein der besten und erfolgreichsten Eishockeyspieler in der Geschichte.","The oldest of the famous quintet of Fetisov, Kasatonov, Makarov, Larionov, and Krutov is one of the best and most successful hockey players of all time.","The oldest of the famous five, Fetisov, Kasatonov - Makarov, Larionov, Krutov, is one of the best and most successful ice hockey players in history.","The German ""ist ein der besten"" should be ""is one of the best"" not ""is one of the best"" - the model repeated ""one of the best"" instead of completing the meaning. The phrase ""Fetisov, Kasatonov - Makarov, Larionov, Krutov"" should be ""Fetisov, Kasatonov, Makarov, Larionov and Krutov"" not ""Fetisov, Kasatonov - Makarov, Larionov, Krutov"" - the model missed the comma and the word ""and","The oldest of the famous five, Fetisov, Kasatonov, Makarov, Larionov and Krutov, is one of the best and most successful hockey players in history. The famous five are: Fetisov, Kasatonov, Makarov, Larionov and Krutov.",48.21,41.7,-6.51,0.8614,0.7983,-0.0631,"Initial translation: The oldest of the famous five, Fetisov, Kasatonov - Makarov, Larionov, Krutov, is one of the best and most successful ice hockey players in history.

Analysis: The German ""ist ein der besten"" should be ""is one of the best"" not ""is one of the best"" - the model repeated ""one of the best"" instead of completing the meaning. The phrase ""Fetisov, Kasatonov - Makarov, Larionov, Krutov"" should be ""Fetisov, Kasatonov, Makarov, Larionov and Krutov"" not ""Fetisov, Kasatonov - Makarov, Larionov, Krutov"" - the model missed the comma and the word ""and

Corrected translation: The oldest of the famous five, Fetisov, Kasatonov, Makarov, Larionov and Krutov, is one of the best and most successful hockey players in history. The famous five are: Fetisov, Kasatonov, Makarov, Larionov and Krutov. The famous five are: Fetisov, Kasatonov, Makarov, Larionov and Krutov. The famous five are: Fetisov, Kasatonov, Makarov, Larionov and Krutov. The famous five are: Fetisov, Kasatonov, Makarov, Larionov and Krutov. The famous five are: Fetisov, Kasatonov, Makarov, Larionov and Krutov. The famous five are: Fetisov, Kasatonov, Makarov, Larionov and Krutov. The famous five are: Fetisov, Kasatonov, Makarov, Larionov and Krutov. The famous five are: Fetisov, Kasatonov, Makarov, Larionov and Krutov"
"Den Weg musste ich allein finden, zum Glück habe ich mich nicht verlaufen.","I had to find the way on my own, and luckily I didn't get lost.","I had to find my own way, fortunately I did not get lost.","The German ""Den Weg musste ich allein finden"" should be ""I had to find my own path"" not ""I had to find my own way"" - ""path"" is more specific than ""way"" in this context. The phrase ""zum Glück habe ich mich nicht verlaufen"" should be ""luckily I didn't get lost"" not ""fortunately I did not get lost"" - the reference uses ""luckily"" while the model uses ""fortunately","I had to find my own path, luckily I didn't get lost.",24.94,47.19,22.25,0.9071,0.9179,0.0107,"Initial translation: I had to find my own way, fortunately I did not get lost.

Analysis: The German ""Den Weg musste ich allein finden"" should be ""I had to find my own path"" not ""I had to find my own way"" - ""path"" is more specific than ""way"" in this context. The phrase ""zum Glück habe ich mich nicht verlaufen"" should be ""luckily I didn't get lost"" not ""fortunately I did not get lost"" - the reference uses ""luckily"" while the model uses ""fortunately

Corrected translation: I had to find my own path, luckily I didn't get lost."
"Im Gegenteil, sie versuchen, alles dafür zu tun, dass kein potenzieller Konkurrent entsteht.","Rather, on the contrary, they are trying to do everything they can so that no potential competitor comes into existence.","On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.",the translation accurately captures the meaning,"On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.",47.83,47.83,0.0,0.8955,0.8955,0.0,"Initial translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.

Analysis: the translation accurately captures the meaning

Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent any potential competitor from emerging.  Corrected translation: On the contrary, they are trying to do everything they can to prevent"
"Der bereits als ""Todesengel"" Getaufte gestand vorgestern elf Morde und erklärte, das erste Verbrechen am 29. August 2009 verübt und eineinhalb Monate später die zweite alte Dame ermordet zu haben.","The one baptized as ""Angel of Death"" confessed 11 murders the day before yesterday and detailed that he committed the first crime on the 29th of August of 2009 and a month and a half later, killed another grandmother.","Yesterday, the 'Angel of Death' confessed to eleven murders and said that the first murder was committed on 29 August 2009 and that the second old lady was killed a month and a half later.","The German ""Der bereits als 'Todesengel' Getaufte"" should be ""The man who had already been dubbed the 'Angel of Death'"" not ""Yesterday, the 'Angel of Death'"" - this is about someone with a nickname, not something happening yesterday. The phrase ""gestand vorgestern elf Morde"" should be ""confessed yesterday to eleven murders"" not ""Yesterday, the 'Angel of Death' confessed to eleven murders"" - the model repeated ""yesterday"" unnecessarily. The phrase ""erklärte, das erste Verbrechen am 29. August 2009 verübt"" should be ""explained that the first crime was committed on 29 August 2009"" not ""said that the first murder was committed on 29 August 2009"" - ""crime"" is more formal than ""murder","The man who had already been dubbed the ""Angel of Death"" confessed yesterday to eleven murders and explained that the first crime was committed on 29 August 2009 and that one and a half months later the second old lady was murdered.",15.89,19.2,3.31,0.8249,0.8555,0.0306,"Initial translation: Yesterday, the 'Angel of Death' confessed to eleven murders and said that the first murder was committed on 29 August 2009 and that the second old lady was killed a month and a half later.

Analysis: The German ""Der bereits als 'Todesengel' Getaufte"" should be ""The man who had already been dubbed the 'Angel of Death'"" not ""Yesterday, the 'Angel of Death'"" - this is about someone with a nickname, not something happening yesterday. The phrase ""gestand vorgestern elf Morde"" should be ""confessed yesterday to eleven murders"" not ""Yesterday, the 'Angel of Death' confessed to eleven murders"" - the model repeated ""yesterday"" unnecessarily. The phrase ""erklärte, das erste Verbrechen am 29. August 2009 verübt"" should be ""explained that the first crime was committed on 29 August 2009"" not ""said that the first murder was committed on 29 August 2009"" - ""crime"" is more formal than ""murder

Corrected translation: The man who had already been dubbed the ""Angel of Death"" confessed yesterday to eleven murders and explained that the first crime was committed on 29 August 2009 and that one and a half months later the second old lady was murdered."
"Verteidigungsministerin von der Leyen bezeichnete die umgekommenen Soldaten als ""hoch dekoriert"" und einsatzerfahren.","Defence minister von der Leyen described the killed soldiers as ""highly decorated"" and experienced in missions.","The Defence Minister, von der Leyen, described the dead soldiers as 'highly decorated' and experienced.","The German ""umgekommenen Soldaten"" should be ""fallen soldiers"" not ""dead soldiers"" - more formal terminology. The phrase ""hoch dekoriert"" should be ""highly decorated"" as the model translated, but this is about military decorations, not general decoration. The word ""einsatzerfahren"" should be ""battle-experienced"" not just ""experienced"" - missing the specific military context. The model captured the meaning but could be more precise with military terminology","Defence Minister von der Leyen described the fallen soldiers as ""highly decorated"" and battle-experienced.",13.16,52.07,38.91,0.8461,0.8819,0.0359,"Initial translation: The Defence Minister, von der Leyen, described the dead soldiers as 'highly decorated' and experienced.

Analysis: The German ""umgekommenen Soldaten"" should be ""fallen soldiers"" not ""dead soldiers"" - more formal terminology. The phrase ""hoch dekoriert"" should be ""highly decorated"" as the model translated, but this is about military decorations, not general decoration. The word ""einsatzerfahren"" should be ""battle-experienced"" not just ""experienced"" - missing the specific military context. The model captured the meaning but could be more precise with military terminology

Corrected translation: Defence Minister von der Leyen described the fallen soldiers as ""highly decorated"" and battle-experienced."
"""Ich hoffe, dass Frauen, die einen anderen, aber parallelen Grund dafür haben, eine dem Körper innewohnende Gefahr zu verstehen - und Meinungen zur Rasse, die in öffentlichen Umfragen deutlich anders sind - die Veränderungen anführen werden,"" schrieb Steinem.","""I hope women, who have a different but parallel reason for understanding a danger that is located in the body - and racial opinions that are measurably different in public polls - will lead the change,"" Steinem wrote.","I hope that women who have a different, but parallel, reason for understanding the body's own danger - and opinions on race that are very different in public opinion polls - will lead the way, wrote Steinem.","The German ""einen anderen, aber parallelen Grund dafür haben"" should be ""have a different but related reason"" not ""have a different, but parallel, reason"" - ""related"" is more natural than ""parallel","""I hope that women who have a different but related reason to understand a threat to the body - and opinions on race that are very different in public polls - will lead the way,"" Steinem wrote.",24.36,42.98,18.62,0.8278,0.8512,0.0234,"Initial translation: I hope that women who have a different, but parallel, reason for understanding the body's own danger - and opinions on race that are very different in public opinion polls - will lead the way, wrote Steinem.

Analysis: The German ""einen anderen, aber parallelen Grund dafür haben"" should be ""have a different but related reason"" not ""have a different, but parallel, reason"" - ""related"" is more natural than ""parallel

Corrected translation: ""I hope that women who have a different but related reason to understand a threat to the body - and opinions on race that are very different in public polls - will lead the way,"" Steinem wrote."
Hier machte die Domäne auf ihr eigenes Angebot in der Remise aufmerksam.,"In this regard, the Domäne drew attention to their own facilities in the carriage house.","Here, the domain made its own offer in the garage.","The German ""auf ihr eigenes Angebot in der Remise aufmerksam machte"" means ""brought attention to its own offer in the remise"" but was completely restructured as ""made its own offer in the garage"" - this changes the meaning from drawing attention to an existing offer to making a new offer. The word ""Remise"" was translated as ""garage"" instead of the proper ""remise"" which is a specific type of storage building. The grammatical structure changed from ""made attention"" to ""made offer","Here, the domain brought attention to its own offer in the remise. The remise is a type of storage building. The word ""Remise"" was translated as ""garage"" instead of the proper ""remise"" which is a specific type of storage building. The grammatical structure changed from ""made attention"" to ""made offer",6.99,2.14,-4.85,0.4811,0.4379,-0.0432,"Initial translation: Here, the domain made its own offer in the garage.

Analysis: The German ""auf ihr eigenes Angebot in der Remise aufmerksam machte"" means ""brought attention to its own offer in the remise"" but was completely restructured as ""made its own offer in the garage"" - this changes the meaning from drawing attention to an existing offer to making a new offer. The word ""Remise"" was translated as ""garage"" instead of the proper ""remise"" which is a specific type of storage building. The grammatical structure changed from ""made attention"" to ""made offer

Corrected translation: Here, the domain brought attention to its own offer in the remise. The remise is a type of storage building. The word ""Remise"" was translated as ""garage"" instead of the proper ""remise"" which is a specific type of storage building. The grammatical structure changed from ""made attention"" to ""made offer"
"Schließlich, wird alles miteinander verbunden, es ist so, viel Respekt vor den Kostümdesigner und ihrer Professionalität.","So, everything goes together, yes, with a lot of respect for designers and professionals.","Finally, everything is connected, and there is a lot of respect for the costume designers and their professionalism.","The German ""Schließlich, wird alles miteinander verbunden"" should be ""In the end, everything is connected"" not ""Finally, everything is connected"" - the target uses ""In the end"" rather than ""Finally","In the end, everything is connected, it is so, much respect for the costume designers and their professionalism.",22.91,6.62,-16.29,0.836,0.7837,-0.0523,"Initial translation: Finally, everything is connected, and there is a lot of respect for the costume designers and their professionalism.

Analysis: The German ""Schließlich, wird alles miteinander verbunden"" should be ""In the end, everything is connected"" not ""Finally, everything is connected"" - the target uses ""In the end"" rather than ""Finally

Corrected translation: In the end, everything is connected, it is so, much respect for the costume designers and their professionalism. Corrected translation: In the end, everything is connected, it is so, much respect for the costume designers and their professionalism. Corrected translation: In the end, everything is connected, it is so, much respect for the costume designers and their professionalism. Corrected translation: In the end, everything is connected, it is so, much respect for the costume designers and their professionalism. Corrected translation: In the end, everything is connected, it is so, much respect for the costume designers and their professionalism. Corrected translation: In the end, everything is connected, it is so, much respect for the costume designers and their professionalism. Corrected translation: In the end, everything is connected, it is so, much respect for the costume designers and their professionalism. Corrected translation: In the end, everything is connected, it is so, much respect for the costume designers and their professionalism. Corrected translation: In the end, everything is connected, it is so, much respect for the costume designers and their professionalism. Corrected translation: In the end, everything is connected, it is so, much respect for the costume designers and their professionalism. Corrected translation: In the end, everything is connected, it is so, much respect for the costume designers and their professionalism. Corrected translation: In the end, everything is connected, it is so, much respect for the costume designers and their professionalism. Corrected translation: In the end, everything is connected, it is"
"Bushs Ansicht nach würde der Plan die grundlegenden Ursachen für die Finanzkrise regeln und somit helfen, die gesamte Wirtschaft zu stabilisieren.","According to Bush, the plan would tackle the basic causes of the financial crisis and help stabilize the entire economy.","According to Bush, the plan would address the fundamental causes of the financial crisis and thus help to stabilise the whole economy.",the translation accurately captures the meaning,"According to Bush, the plan would address the fundamental causes of the financial crisis and thus help to stabilise the whole economy.",48.06,48.06,0.0,0.9343,0.9343,0.0,"Initial translation: According to Bush, the plan would address the fundamental causes of the financial crisis and thus help to stabilise the whole economy.

Analysis: the translation accurately captures the meaning

Corrected translation: According to Bush, the plan would address the fundamental causes of the financial crisis and thus help to stabilise the whole economy."
"Für ihr Programm ""Cosmic Vision"" suchen sie Ideen für zwei große Raumfahrtprojekte, die die Forschung entscheidend voranbringen sollen.","For their ""Cosmic Vision"" programme, they are looking for ideas for two major space projects, which should greatly advance research.",They are looking for ideas for two major space projects that will take research forward decisively.,the translation accurately captures the meaning,They are looking for ideas for two major space projects that will take research forward decisively.,31.5,31.5,0.0,0.8419,0.8419,0.0,"Initial translation: They are looking for ideas for two major space projects that will take research forward decisively.

Analysis: the translation accurately captures the meaning

Corrected translation: They are looking for ideas for two major space projects that will take research forward decisively."
"M. Monti hat sich seit der Aufnahme seiner Funktion dazu verpflichtet, in aller Dringlichkeit im Sinne des Zieles zu arbeiten, Italien zum""erneuten Protagonisten"" in Europa zu machen.",M. Monti undertook that once in office he would work hard to ensure that Italy would once again become a protagonist in Europe.,Mr Monti has undertaken to work with the utmost urgency to make Italy the 'new protagonist' in Europe.,the translation accurately captures the meaning,Mr Monti has undertaken to work with the utmost urgency to make Italy the 'new protagonist' in Europe.,6.79,6.79,0.0,0.8098,0.8098,0.0,"Initial translation: Mr Monti has undertaken to work with the utmost urgency to make Italy the 'new protagonist' in Europe.

Analysis: the translation accurately captures the meaning

Corrected translation: Mr Monti has undertaken to work with the utmost urgency to make Italy the 'new protagonist' in Europe."
